OMAP-10 Organ Mapping Antibody Panel (OMAP) for Multiplexed Antibody-Based Imaging of Palatine Tonsil with MACSima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Werner Müller; Silvia Rüberg; Andreas Bosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1297-9725; 0009-0008-1003-987X; 0000-0001-9776-2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Andrea J. Radtke; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0003-4379-8967; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,DOI: 10.1038/s41598-022-05841-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM577.TNMJ.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omap_id,uniprot_accession_number,HGNC_ID,target_symbol,host,isotype,clonality,clone_id,vendor,catalog_number,lot_number,recombinant,concentration_value,dilution_factor,conjugate,rrid,method,tissue_preservation,cycle_number,fluorescent_reporter,protocol_doi,author_orcids,core_panel,rationale,organ,organ_uberon,,,,,,,,,,,,,,,,,,
OMAP-10,P11912,HGNC:1698,CD79A,Human, IgG1,monoclonal,REA1142,Miltenyi Biotec,130-119-722,,Y ,,50,PE,AB_2573609,MICS,1% PFA fixed frozen,8,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,"CD79a is an antigen highly expressed by plasma cells.  In this panel, CD138 and the Plasma Cell marker are strongly expressed on plasma cells. Most plasma cells are located in the extra follicular region of the tonsil. This marker represents a prioritized target in the tonsil OMAP. ",palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P02462,HGNC:2202,COL4A1,Human,IgG1,monoclonal,REAL1212,Miltenyi Biotec,130-129-278,,Y ,,50,PE,AB_2928609,MICS,1% PFA fixed frozen,10,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,Collagen IV defines the capsule and extracellular matrix components of the tonsil. This marker is  a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P16070,HGNC:1681,CD44,Human,IgG1,monoclonal,REA690,Miltenyi Biotec,130-113-903,,Y ,,50,FITC,AB_2726394,MICS,1% PFA fixed frozen,11,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,CD44 It is used to detect the activation status of many immune cell subsets. This marker represents a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,Q9BZS1,HGNC:6106,FOXP3,Human,IgG1,monoclonal,REA1253,Miltenyi Biotec,130-125-587,,Y ,,50,PE,AB_2889670,MICS,1% PFA fixed frozen,11,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,FoxP3  is expressed by T regulatory cells and T follicular regulatory cells. This marker represents a prioritized target in the tonsil OMAP. ,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P08575,HGNC:9666,PTPRC,Human,IgG1,monoclonal,REAL258,Miltenyi Biotec,130-115-938,,Y ,,50,FITC,AB_2751284,MICS,1% PFA fixed frozen,12,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,CD45 is expressed on all  hematopoietic cells. This marker represents a prioritized target in the tonsil OMAP and can be used for downstream image analysis.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P01880,HGNC:5480,IGHD,Human,IgG1,monoclonal,REA740,Miltenyi Biotec,130-110-781,,Y ,,50,PE,AB_2652261,MICS,1% PFA fixed frozen,12,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,IgD defines naive B cells that are enriched in the mantle zones and primary follicles of the tonsil.  This marker represents a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,"P08729,P05787,P05783,P08727","HGNC:6445,HGNC:6446,HGNC:6430,HGNC:6436","KRT7, KRT8, KRT18, KRT19",Human,IgG1 kappa,monoclonal,CK3 6H5,Miltenyi Biotec,130-090-866,,N ,,50,FITC,AB_244190,MICS,1% PFA fixed frozen,13,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,Cytokeratin Class II is expressed by the extracellular matrix. In the tonsil it defines the  tonsillar crypt. This marker represents a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P01871,HGNC:5541,IGHM,Human,IgG1,monoclonal,REAL689,Miltenyi Biotec,130-125-786,,Y ,,50,PE,AB_2905280,MICS,1% PFA fixed frozen,13,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,IgM is expressed in B cells. It is also secreted. Postive staining for IgM is not necesarily cell bound but can also represent deposited antibody. This marker does not represent a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P01732,HGNC:1706,CD8A,Human,IgG1,monoclonal,REA734,Miltenyi Biotec,130-110-678,,Y ,,50,PE,AB_2659235,MICS,1% PFA fixed frozen,14,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,CD8  is expressed on the CD8 positive subset of T cells. This marker represents a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P01903,HGNC:4947,HLA-DRA,Human,IgG1,monoclonal,REAL550,Miltenyi Biotec,130-123-076,,Y ,,50,FITC,AB_2857572,MICS,1% PFA fixed frozen,15,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,Y,HLA-DR is expressed on antigen presenting cells. It defines B cell follicles (HLA-DR+) and germinal centers (HLA-DR++).  This marker represents a core panel and prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,Q9NZQ7,HGNC:17635,CD274,Human,IgG1,monoclonal,REA802,Miltenyi Biotec,130-122-815,,Y ,,50,PE,AB_2811398,MICS,1% PFA fixed frozen,15,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,"CD274 antibody detects the PD-1 protein (death receptor ligand) expressed on activated T cells, B cells, dendritic cells (DCs), antigen-presenting cells, keratinocytes, monocytes, and various types of tumor cells. It does not represent a priroritized target in tonsil OMAP.",palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P46013,HGNC:7107,MKI67,Human,IgG1,monoclonal,REA183,Miltenyi Biotec,130-117-803,,Y ,,50,FITC,AB_2733584,MICS,1% PFA fixed frozen,16,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,Y,Ki67  is expressed in the nucleus of proliferating cells. It defines dark zone (Ki67++) of the germinal center. This marker is essential for assessing cell division and proliferation. This marker represents a core panel and prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,Q07065,HGNC:16991,CKAP4,Human,IgG1,monoclonal,REA908,Miltenyi Biotec,130-115-223,,Y ,,50,FITC,AB_2857381,MICS,1% PFA fixed frozen,18,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,Plasma Cell is an antigen expressed by Plasma cells along with CD138 and CD79a. Most plasma cells are located in the extra follicular region of the tonsil. This marker represents a prioritized target in the tonsil OMAP. ,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
OMAP-10,P08670,HGNC:12692,VIM,Human,IgG1,monoclonal,REA409,Miltenyi Biotec,130-116-663,,Y ,,50,FITC,AB_2727645,MICS,1% PFA fixed frozen,20,,DOI: 10.1038/s41598-022-05841-4,0000-0002-1297-9725,N,Vimentin defines stromal network of tonsil and serves as a pan-mesenchymal cell marker. This marker represents a prioritized target in the tonsil OMAP.,palatine tonsil,UBERON:0002373,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
