node_name,OntologyID,label
VH_M_splenic_artery,UBERON:0001194,splenic artery
VH_M_cystic_vein,UBERON:0035392,cystic vein
VH_M_cystic_artery,UBERON:0039222,cystic artery
VH_M_celiac_trunk,FMA:14812,Celiac trunk
VH_M_left_hepatic_artery,FMA:14779,Left hepatic artery
VH_M_proper_hepatic_artery,FMA:14772,Hepatic artery proper
VH_M_right_hepatic_artery,FMA:14778,Right hepatic artery
VH_M_common_hepatic_artery,UBERON:0005436,common hepatic artery
VH_M_right_hepatic_vein,FMA:14338,Right hepatic vein
VH_M_left_hepatic_vein,FMA:14339,Left hepatic vein
VH_M_middle_hepatic_vein,FMA:14340,Middle hepatic vein
VH_M_hepatic_portal_vein,UBERON:0001639,hepatic portal vein
