node_id,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Glomerular_Visceral_Epithelial_Cell_19,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_20,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_21,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_22,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_23,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_24,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_25,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_26,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_27,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_1,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_2,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_3,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_4,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_5,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_6,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_7,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_8,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_1,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_2,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_3,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_4,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_5,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_6,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_7,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_8,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_9,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_10,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_1,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_2,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_3,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_4,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_5,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_6,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_7,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_8,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_9,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_10,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_11,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_12,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_13,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_14,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_15,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_16,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_17,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_18,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_19,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_20,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_21,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_22,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_23,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_24,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_25,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_26,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_27,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_28,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_1,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_2,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_3,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_4,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_5,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_6,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_7,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_8,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_9,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_10,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_11,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Parietal_Epithelial_Cell_12,parietal epithelial cell,CL:1000452,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_1,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_2,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_3,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_4,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_5,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_6,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_7,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_8,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_9,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_10,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_11,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_12,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_13,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_14,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_15,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_16,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_17,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_18,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Afferent_Arteriole_Endothelial_Cell_19,afferent arteriole endothelial cell,CL:1001096,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
