anatomical_structure_of,node_name,label,OntologyID,representation_of
#VHFBloodVasculature,VH_F_right_renal_vein,right renal vein,UBERON:0001141,http://purl.obolibrary.org/obo/UBERON_0001141
#VHFBloodVasculature,VH_F_superior_mesenteric_vein,superior mesenteric vein,UBERON:0001138,http://purl.org/sig/ont/fma/fma14332
#VHFBloodVasculature,VH_F_superior_rectal_vein,superior rectal artery,UBERON:0035040,http://purl.obolibrary.org/obo/UBERON_0035040
#VHFBloodVasculature,VH_F_common_iliac_vein,common iliac vein,UBERON:0001139,http://purl.obolibrary.org/obo/UBERON_0001139
#VHFBloodVasculature,VH_F_left_common_iliac_vein,Left common iliac vein,FMA:21388,http://purl.org/sig/ont/fma/fma21388
#VHFBloodVasculature,VH_F_right_common_iliac_vein,Right common iliac vein,FMA:21387,http://purl.org/sig/ont/fma/fma21387
#VHFBloodVasculature,VH_F_left_colic_vein,Left colic vein,FMA:15394,http://purl.org/sig/ont/fma/fma15394
#VHFBloodVasculature,VH_F_right_colic_vein,Right colic vein,FMA:15407,http://purl.org/sig/ont/fma/fma15407
#VHFBloodVasculature,VH_F_ileocolic_vein,ileocolic vein,UBERON:0001219,http://purl.obolibrary.org/obo/UBERON_0001219
#VHFBloodVasculature,VH_F_middle_colic_vein,middle colic vein,UBERON:0001218,http://purl.obolibrary.org/obo/UBERON_0001218
#VHFBloodVasculature,VH_F_inferior_rectal_vein,Inferior rectal vein,FMA:21242,http://purl.org/sig/ont/fma/fma21242
#VHFBloodVasculature,VH_F_inferior_rectal_vein_L,Inferior rectal vein,FMA:21242,http://purl.org/sig/ont/fma/fma21242
#VHFBloodVasculature,VH_F_inferior_rectal_vein_R,Inferior rectal vein,FMA:21242,http://purl.org/sig/ont/fma/fma21242
#VHFBloodVasculature,VH_F_internal_iliac_vein,internal iliac vein,UBERON:0001317,http://purl.obolibrary.org/obo/UBERON_0001317
#VHFBloodVasculature,VH_F_internal_iliac_vein_L,internal iliac vein,UBERON:0001317,http://purl.obolibrary.org/obo/UBERON_0001317
#VHFBloodVasculature,VH_F_internal_iliac_vein_R,internal iliac vein,UBERON:0001317,http://purl.obolibrary.org/obo/UBERON_0001317
#VHFBloodVasculature,VH_F_internal_pudendal_vein,internal pudendal vein,UBERON:0018252,http://purl.obolibrary.org/obo/UBERON_0018252
#VHFBloodVasculature,VH_F_internal_pudendal_vein_L,internal pudendal vein,UBERON:0018252,http://purl.obolibrary.org/obo/UBERON_0018252
#VHFBloodVasculature,VH_F_internal_pudendal_vein_R,internal pudendal vein,UBERON:0018252,http://purl.obolibrary.org/obo/UBERON_0018252
#VHFBloodVasculature,VH_F_middle_rectal_vein,Middle rectal vein,FMA:18893,http://purl.org/sig/ont/fma/fma18893
#VHFBloodVasculature,VH_F_middle_rectal_vein_L,Left middle rectal vein,FMA:18895,http://purl.org/sig/ont/fma/fma18895
#VHFBloodVasculature,VH_F_middle_rectal_vein_R,Right middle rectal vein,FMA:18894,http://purl.org/sig/ont/fma/fma18894
#VHFBloodVasculature,VH_F_sigmoid_vein,sigmoid vein,FMA:15395,http://purl.org/sig/ont/fma/fma15395
#VHFBloodVasculature,VH_F_sigmoid_vein_a,sigmoid vein,FMA:15395,http://purl.org/sig/ont/fma/fma15395
#VHFBloodVasculature,VH_F_sigmoid_vein_c,sigmoid vein,FMA:15395,http://purl.org/sig/ont/fma/fma15395
#VHFBloodVasculature,VH_F_median_sacral_vein,median sacral vein,UBERON:0006687,http://purl.obolibrary.org/obo/UBERON_0006687
#VHFBloodVasculature,VH_F_sigmoid_vein_b,sigmoid vein,FMA:15395,http://purl.org/sig/ont/fma/fma15395
#VHFBloodVasculature,VH_F_inferior_pancreaticoduodenal_vein,Inferior pancreaticoduodenal vein,FMA:0329299,http://purl.org/sig/ont/fma/fma0329299
#VHFBloodVasculature,VH_F_inferior_mesenteric_vein,superior mesenteric artery,UBERON:0001182,http://purl.obolibrary.org/obo/UBERON_0001182
#VHFBloodVasculature,VH_F_left_colic_artery,Left colic artery,FMA:14826,http://purl.org/sig/ont/fma/fma14826
#VHFBloodVasculature,VH_F_right_colic_artery,Right colic artery,FMA:14811,http://purl.org/sig/ont/fma/fma14811
#VHFBloodVasculature,VH_F_ileocolic_artery,ileocolic artery,UBERON:0035548,http://purl.obolibrary.org/obo/UBERON_0001197
#VHFBloodVasculature,VH_F_middle_colic_artery,middle colic artery,UBERON:0001196,http://purl.obolibrary.org/obo/UBERON_0001196
#VHFBloodVasculature,VH_F_celiac_trunk,Celiac trunk,FMA:14812,http://purl.org/sig/ont/fma/fma14812
#VHFBloodVasculature,VH_F_superior_rectal_artery,superior rectal artery,UBERON:0035040,http://purl.obolibrary.org/obo/UBERON_0035040
#VHFBloodVasculature,VH_F_superior_mesenteric_artery,superior mesenteric artery,UBERON:0001182,http://purl.obolibrary.org/obo/UBERON_0001182
#VHFBloodVasculature,VH_F_inferior_mesenteric_artery,inferior mesenteric artery,UBERON:0001183,http://purl.obolibrary.org/obo/UBERON_0001183
#VHFBloodVasculature,VH_F_marginal_artery_of_Drummond,marginal colic artery,FMA:14824,http://purl.org/sig/ont/fma/fma14824
#VHFBloodVasculature,VH_F_sigmoid_artery,sigmoid artery,UBERON:0035180,http://purl.obolibrary.org/obo/UBERON_0035180
#VHFBloodVasculature,VH_F_sigmoid_artery_c,sigmoid artery,UBERON:0035180,http://purl.obolibrary.org/obo/UBERON_0035180
#VHFBloodVasculature,VH_F_sigmoid_artery_b,sigmoid artery,UBERON:0035180,http://purl.obolibrary.org/obo/UBERON_0035180
#VHFBloodVasculature,VH_F_sigmoid_artery_a,sigmoid artery,UBERON:0035180,http://purl.obolibrary.org/obo/UBERON_0035180
#VHFBloodVasculature,VH_F_splenic_artery,splenic artery,UBERON:0001194,http://purl.obolibrary.org/obo/UBERON_0001194
#VHFBloodVasculature,VH_F_splenic_vein,splenic vein,UBERON:0003713,http://purl.obolibrary.org/obo/UBERON_0003713
#VHFBloodVasculature,VH_F_cystic_artery,cystic artery,UBERON:0039222,http://purl.obolibrary.org/obo/UBERON_0039222
#VHFBloodVasculature,VH_F_cystic_vein,cystic vein,UBERON:0035392,http://purl.obolibrary.org/obo/UBERON_0035392
#VHFBloodVasculature,VH_F_proper_hepatic_artery,Hepatic artery proper,FMA:14772,http://purl.org/sig/ont/fma/fma14772
#VHFBloodVasculature,VH_F_right_hepatic_artery,Right hepatic artery,FMA:14778,http://purl.org/sig/ont/fma/fma14778
#VHFBloodVasculature,VH_F_common_hepatic_artery,common hepatic artery,UBERON:0005436,http://purl.obolibrary.org/obo/UBERON_0005436
#VHFBloodVasculature,VH_F_left_hepatic_artery,Left hepatic artery,FMA:14779,http://purl.org/sig/ont/fma/fma14779
#VHFBloodVasculature,VH_F_hepatic_portal_vein,hepatic portal vein,UBERON:0001639,http://purl.obolibrary.org/obo/UBERON_0001639
#VHFBloodVasculature,VH_F_middle_hepatic_vein,Middle hepatic vein,FMA:14340,http://purl.org/sig/ont/fma/fma14340
#VHFBloodVasculature,VH_F_left_hepatic_vein,Left hepatic vein,FMA:14339,http://purl.org/sig/ont/fma/fma14339
#VHFBloodVasculature,VH_F_right_hepatic_vein,Right hepatic vein,FMA:14338,http://purl.org/sig/ont/fma/fma14338
#VHFBloodVasculature,VH_F_pulmonary_vein,pulmonary vein,UBERON:0002016,http://purl.obolibrary.org/obo/UBERON_0002016
#VHFBloodVasculature,VH_F_pulmonary_vein_L_sup,left superior pulmonary vein,FMA:49916,http://purl.org/sig/ont/fma/fma49916
#VHFBloodVasculature,VH_F_pulmonary_vein_R_inf,left inferior pulmonary vein,FMA:49913,http://purl.org/sig/ont/fma/fma49913
#VHFBloodVasculature,VH_F_pulmonary_vein_R_sup,right superior pulmonary vein,FMA:49914,http://purl.org/sig/ont/fma/fma49914
#VHFBloodVasculature,VH_F_pulmonary_vein_L_inf,right inferior pulmonary vein,FMA:49911,http://purl.org/sig/ont/fma/fma49911
#VHFBloodVasculature,VH_F_cardiac_vein,cardiac vein,UBERON:0004148,http://purl.obolibrary.org/obo/UBERON_0004148
#VHFBloodVasculature,VH_F_coronary_sinus,coronary sinus,UBERON:0005438,http://purl.obolibrary.org/obo/UBERON_0005438
#VHFBloodVasculature,VH_F_great_cardiac_vein,great vein of heart,UBERON:0006958,http://purl.obolibrary.org/obo/UBERON_0006958
#VHFBloodVasculature,VH_F_middle_cardiac_vein,middle cardiac vein,UBERON:0009687,http://purl.obolibrary.org/obo/UBERON_0009687
#VHFBloodVasculature,VH_F_oblique_vein_of_left_atrium,Oblique vein of left atrium,FMA:4715,http://purl.org/sig/ont/fma/fma4715
#VHFBloodVasculature,VH_F_left_marginal_vein,left marginal vein,FMA:4708,http://purl.org/sig/ont/fma/fma4708
#VHFBloodVasculature,VH_F_posterior_vein_of_left_ventricle,Posterior vein of left ventricle,FMA:4712,http://purl.org/sig/ont/fma/fma4712
#VHFBloodVasculature,VH_F_anterior_cardiac_vein,Anterior cardiac vein,FMA:76767,http://purl.org/sig/ont/fma/fma76767
#VHFBloodVasculature,VH_F_small_cardiac_vein,small cardiac vein,UBERON:0035374,http://purl.obolibrary.org/obo/UBERON_0035374
#VHFBloodVasculature,VH_F_vena_cava,vena cava,UBERON:0004087,http://purl.obolibrary.org/obo/UBERON_0004087
#VHFBloodVasculature,VH_F_superior_vena_cava,superior vena cava,FMA:4720,http://purl.org/sig/ont/fma/fma4720
#VHFBloodVasculature,VH_F_inferior_vena_cava,inferior vena cava,FMA:10951,http://purl.org/sig/ont/fma/fma10951
#VHFBloodVasculature,VH_F_inferior_vena_cava_a,inferior vena cava,FMA:10951,http://purl.org/sig/ont/fma/fma10951
#VHFBloodVasculature,VH_F_inferior_vena_cava_b,inferior vena cava,FMA:10951,http://purl.org/sig/ont/fma/fma10951
#VHFBloodVasculature,VH_F_left_anterior_descending_artery,Anterior descending branch of left pulmonary artery,FMA:8636,http://purl.org/sig/ont/fma/fma8636
#VHFBloodVasculature,VH_F_left_circumflex_artery,circumflex branch of left coronary artery,UBERON:0035422,http://purl.obolibrary.org/obo/UBERON_0035422
#VHFBloodVasculature,VH_F_diagonal_branch_of_left_anterior_descending_artery,Diagonal branch of anterior descending branch of left coronary artery,FMA:3860,http://purl.org/sig/ont/fma/fma3860
#VHFBloodVasculature,VH_F_left_coronary_artery,left coronary artery,UBERON:0001626,http://purl.obolibrary.org/obo/UBERON_0001626
#VHFBloodVasculature,VH_F_left_marginal_branch,Left marginal artery,FMA:3902,http://purl.org/sig/ont/fma/fma3902
#VHFBloodVasculature,VH_F_left_posterior_descending_branch_of_circumflex_branch_of_left_coronary_artery,left posterior descending branch of circumflex branch of left coronary artery,FMA:322904,http://purl.org/sig/ont/fma/fma322904
#VHFBloodVasculature,VH_F_posterior_left_ventricular_branch,Posterior ventricular branch of circumflex coronary artery,FMA:13905,http://purl.org/sig/ont/fma/fma13905
#VHFBloodVasculature,VH_F_right_coronary_artery,right coronary artery,UBERON:0001625,http://purl.obolibrary.org/obo/UBERON_0001625
#VHFBloodVasculature,VH_F_right_marginal_artery,marginal branch of right coronary artery,FMA:3818,http://purl.org/sig/ont/fma/fma3818
#VHFBloodVasculature,VH_F_pulmonary_artery,pulmonary artery,UBERON:0002012,http://purl.obolibrary.org/obo/UBERON_0002012
#VHFBloodVasculature,VH_F_pulmonary_artery_L,left pulmonary artery,UBERON:0001652,http://purl.obolibrary.org/obo/UBERON_0001652
#VHFBloodVasculature,VH_F_pulmonary_trunk,pulmonary trunk,UBERON:0002333,http://purl.obolibrary.org/obo/UBERON_0002333
#VHFBloodVasculature,VH_F_pulmonary_artery_R,right pulmonary artery,UBERON:0001651,http://purl.obolibrary.org/obo/UBERON_0001651
#VHFBloodVasculature,VH_F_aorta,aorta,UBERON:0000947,http://purl.obolibrary.org/obo/UBERON_0000947
#VHFBloodVasculature,VH_F_aortic_arch,arch of aorta,UBERON:0001508,http://purl.obolibrary.org/obo/UBERON_0001508
#VHFBloodVasculature,VH_F_ascending_aorta,ascending aorta,UBERON:0001496,http://purl.obolibrary.org/obo/UBERON_0001496
#VHFBloodVasculature,VH_F_descending_aorta,descending aorta,UBERON:0001514,http://purl.obolibrary.org/obo/UBERON_0001514
#VHFBloodVasculature,VH_F_descending_aorta_a,descending aorta,UBERON:0001514,http://purl.obolibrary.org/obo/UBERON_0001514
#VHFBloodVasculature,VH_F_descending_aorta_b,descending aorta,UBERON:0001514,http://purl.obolibrary.org/obo/UBERON_0001514
#VHFBloodVasculature,VH_F_left_common_carotid_artery,left common carotid artery plus branches,UBERON:0001536,http://purl.obolibrary.org/obo/UBERON_0001536
#VHFBloodVasculature,VH_F_left_common_carotid_artery_a,left common carotid artery plus branches,UBERON:0001536,http://purl.obolibrary.org/obo/UBERON_0001536
#VHFBloodVasculature,VH_F_left_common_carotid_artery_b,left common carotid artery plus branches,UBERON:0001536,http://purl.obolibrary.org/obo/UBERON_0001536
#VHFBloodVasculature,VH_F_left_subclavian_artery,left subclavian artery,UBERON:0001584,http://purl.obolibrary.org/obo/UBERON_0001584
#VHFBloodVasculature,VH_F_left_subclavian_artery_a,left subclavian artery,UBERON:0001584,http://purl.obolibrary.org/obo/UBERON_0001584
#VHFBloodVasculature,VH_F_left_subclavian_artery_b,left subclavian artery,UBERON:0001584,http://purl.obolibrary.org/obo/UBERON_0001584
#VHFBloodVasculature,VH_F_brachiocephalic_artery_b,brachiocephalic artery,UBERON:0001529,http://purl.obolibrary.org/obo/UBERON_0001529
#VHFBloodVasculature,VH_F_brachiocephalic_artery_a,brachiocephalic artery,UBERON:0001529,http://purl.obolibrary.org/obo/UBERON_0001529
