OMAP-33: Organ Mapping Antibody Panel (OMAP) for Multiplexed Antibody-Based Imaging of Human Ovary with CODEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Elizabeth Tsui; Hannah McDowell; Alexander Cabrera; Diane Saunders; Kathleen O'Neill; Monica Laronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Andrea J. Radtke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0003-4379-8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,https://doi.org/10.1038/s41596-021-00556-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM795.NKPR.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"December 15, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omap_id,uniprot_accession_number,HGNC_ID,target_symbol,host,isotype,clonality,clone_id,vendor,catalog_number,lot_number,recombinant,concentration_value,dilution_factor,conjugate,rrid,method,tissue_preservation,cycle_number,fluorescent_reporter,protocol_doi,author_orcids,core_panel,rationale,organ,organ_uberon,,,,,,,,,,,,,,,,,,,
OMAP-33,"P01903, P01911","HGNC:4947, HGNC:4948","HLA-DRA, HLA-DRB1",Rabbit,IgG,Monoclonal,EPR3692,Akoya Biosciences,4550118,,Y,,200,Oligonucleotide,AB_3080864,CODEX,FFPE,4,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines antigen-presenting cells (MHCII).,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P01732,HGNC:1706,CD8A,Mouse,IgG1,Monoclonal,C8/144B,Akoya Biosciences,4250012,,N,,200,Oligonucleotide,AB_2915960,CODEX,FFPE,4,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines cytotoxic T cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P08575-4,HGNC:9666,PTPRC,Mouse,IgG2a,Monoclonal,UCHL1,Akoya Biosciences,4550127,,N,,200,Oligonucleotide,AB_3662766,CODEX,FFPE,5,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines activated and memory T lymphocytes and is also expressed by a subset of other immune cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,Q03135,HGNC:1527,CAV1,Rabbit,IgG,Monoclonal,D46G3,Akoya Biosciences,4450084,,Y,,200,Oligonucleotide,AB_3662763,CODEX,FFPE,5,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines endothelial cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,Q86YL7,HGNC:29602,PDPN,Rat,IgG2a,Monoclonal,NC-08,Akoya Biosciences,4250094,,N,,200,Oligonucleotide,AB_3082979,CODEX,FFPE,5,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines lymphatic endothelial cells and some immune cells and represents a prioritized target for human ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P28906,HGNC:1662,CD34,Mouse,IgG1,Monoclonal,QBEND10,Akoya Biosciences,4550133,,N,,200,Oligonucleotide,AB_3662764,CODEX,FFPE,6,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines endothelial cells and some fibroblasts.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P46013,HGNC:7107,MKI67,Mouse,IgG1,Monoclonal,B56,Akoya Biosciences,4450096,,N,,200,Oligonucleotide,AB_3094497,CODEX,FFPE,6,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines proliferating cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P16284,HGNC:8823,PECAM1,Rabbit,IgG,Monoclonal,EP3095,Akoya Biosciences,4250104,,Y,,200,Oligonucleotide,AB_3662762,CODEX,FFPE,6,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,Y,This marker defines endothelial cells and is part of the core panel for human ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P01730,HGNC:1678,CD4,Rabbit,IgG,Monoclonal,EPR6855,Akoya Biosciences,4350018,,Y,,200,Oligonucleotide,AB_2915936,CODEX,FFPE,7,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines helper T cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P02452,HGNC:2197,COL1A1,Mouse,IgG3,Monoclonal,3G3,Abcam,ab88147,,N,,200,Oligonucleotide,AB_2081873,CODEX,FFPE,7,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines stromal cells and portions of extracellular matrix.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P08575,HGNC:9666,PTPRC,Rabbit,IgG,Monoclonal,D9M8I,Akoya Biosciences,4250099,,Y,,200,Oligonucleotide,AB_3662765,CODEX,FFPE,7,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,Y,This marker defines leukocytes and is part of the core panel for human ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P34810,HGNC:1693,CD68,Mouse,IgG1,Monoclonal,KP1,Akoya Biosciences,4550113,,Y,,300,Oligonucleotide,AB_2935894,CODEX,FFPE,8,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,"This marker defines macrophages, monocyte, dendritic cells, and granulocytes.",Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P62736,HGNC:130,ACTA2,Mouse,IgG2a,Monoclonal,1A4,Akoya Biosciences,4450049,,Y,,200,Oligonucleotide,AB_2936084,CODEX,FFPE,8,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,Y,"This marker defines smooth muscle cells and the outer layer of theca cells, theca externa. It is part of the core panel for human ovary.",Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P08571,HGNC:1628,CD14,Rabbit,IgG,Monoclonal,EPR3653,Akoya Biosciences,4450047,,Y,,200,Oligonucleotide,AB_3083457,CODEX,FFPE,8,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines myeloid cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P27487,HGNC:3009,DPP4,Goat,IgG,Polyclonal,,R&D Systems,AF1180,,N,,75,Oligonucleotide,AB_354651,CODEX,FFPE,9,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines lymphatic endothelial cells in the ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P07585,HGNC:2705,DCN,Rabbit,IgG,Monoclonal,EPR24097-105,Abcam,ab277643,,Y,,200,Oligonucleotide,AB_2915948,CODEX,FFPE,9,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines stromal cells and portions of extracellular matrix.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P04439,HGNC:4931,HLA-A,Rabbit,IgG,Monoclonal,EP1395Y,Akoya Biosciences,4250100,,Y,,200,Oligonucleotide,AB_3678453,CODEX,FFPE,9,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines MHC I cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P55008,HGNC:352,AIF1,Rabbit,IgG,Monoclonal,EPR16589,Abcam,ab221790,,Y,,300,Oligonucleotide,AB_2924254,CODEX,FFPE,10,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines macrophages.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P09936,HGNC:12513,UCHL1,Rabbit,IgG,Monoclonal,EPR4118,Abcam,ab220823,,Y,,100,Oligonucleotide,AB_3662776,CODEX,FFPE,10,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,Y,This marker defines oocytes and neuronal cells and is part of the core panel for human ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P08263,HGNC:4626,GSTA1,Goat,IgG,Polyclonal,,Abcam,ab53940,,N,,100,Oligonucleotide,AB_880250,CODEX,FFPE,10,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,"This marker defines a subset of theca cells, particularly once follicles reach the antral stage.",Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P20702,HGNC:6152,ITGAX,Mouse,IgG2b,Monoclonal,118/A5,Akoya Biosciences,4550135,,N,,200,Oligonucleotide,AB_3678450,CODEX,FFPE,11,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,"This marker defines macrophages, monocytes, and dendritic cells.",Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P04275,HGNC:12726,VWF,Rabbit,IgG,Monoclonal,EPR12010,Abcam,ab250094,,Y,,100,Oligonucleotide,AB_3696020,CODEX,FFPE,11,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines vascular endothelial cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P12109,HGNC:2211,COL6A1,Rabbit,IgG,Polyclonal,,Proteintech,17023-1-AP,,N,,75,Oligonucleotide,AB_2229737,CODEX,FFPE,11,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,Y,This marker defines extracellular matrix and is part of the core panel for human ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,Q9Y6C2,HGNC:19880,EMILIN1,Rabbit,IgG,Polyclonal,,Abcam,ab231052,,N,,100,Oligonucleotide,AB_3662773,CODEX,FFPE,12,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines stromal cells and portions of extracellular matrix.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P49675,HGNC:11359,STAR,Mouse,IgG1,Monoclonal,D-2,Santa Cruz Biotechnology,sc-166821,,N,,125,Oligonucleotide,AB_2197661,CODEX,FFPE,12,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,Y,This marker defines a subset of theca cells (including luteinized cells) and is part of the core panel for human ovary.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P02751,HGNC:3778,FN1,Rabbit,IgG,Monoclonal,E5H6X,Cell Signaling Technology,44800SF,,Y,,200,Oligonucleotide,AB_2938542,CODEX,FFPE,12,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines fibroblasts and portions of extracellular matrix.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P06401,HGNC:8910,PGR,Rabbit,IgG,Monoclonal,YR85,Abcam,ab206926,,Y,,200,Oligonucleotide,AB_2750865,CODEX,FFPE,13,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines progesterone-responsive ovarian cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P09429,HGNC:4983,HMGB1,Rabbit,IgG,Polyclonal,,Abcam,ab18256,,N,,100,Oligonucleotide,AB_444360,CODEX,FFPE,13,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines stromal cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P46937,HGNC:16262,YAP1,Rabbit,IgG,Monoclonal,D8H1X,Cell Signaling Technology,53921SF,,Y,,75,Oligonucleotide,AB_3697356,CODEX,FFPE,13,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines granulosa cells; its localization is nuclear in squamous granulosa cells and cytoplasmic in cuboidal granulosa cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P20774,HGNC:8126,OGN,Rabbit,IgG,Polyclonal,,Thermo Fisher Scientific,PA5-48255,,N,,100,Oligonucleotide,AB_2633713,CODEX,FFPE,14,AF647,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines extracellular matrix.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,"P05787, P05783","HGNC:6446, HGNC:6430","KRT8, KRT18",Mouse,IgG1,Monoclonal,C51,Akoya Biosciences,4450082,,N,,200,Oligonucleotide,AB_3662774,CODEX,FFPE,14,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines epithelial cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,P51884,HGNC:6724,LUM,Rabbit,IgG,Monoclonal,EPR8898(2),Abcam,ab198974,,Y,,300,Oligonucleotide,AB_3662775,CODEX,FFPE,14,Atto550,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines stromal cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
OMAP-33,"P04264, P35908, P12035, P19013, P13647, P02538, P04259, P48668, P08729, P05787, P13645, P02533, P19012, P08779, P08727","HGNC:6412, HGNC:6439, HGNC:6440, HGNC:6441, HGNC:6442, HGNC:6443, HGNC:6444, HGNC:20406, HGNC:6445, HGNC:6446, HGNC:6413, HGNC:6416, HGNC:6421, HGNC:6423, HGNC:6436","KRT1, KRT2, KRT3, KRT4, KRT5, KRT6A, KRT6B, KRT7, KRT8, KRT10, KRT14, KRT15, KRT16, KRT19",Mouse,IgG1,Monoclonal,AE-1/AE-3,Akoya Biosciences,4150020,,N,,200,Oligonucleotide,AB_2909509,CODEX,FFPE,15,AF750,https://doi.org/10.17504/protocols.io.q26g79ep1vwz/v1,0000-0003-4503-8494; 0000-0002-6641-0753; 0009-0007-0189-026X; 0000-0002-8849-6746; 0000-0003-1980-6840; 0000-0001-7840-4695,N,This marker defines epithelial cells.,Ovary,UBERON:0000992,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
