OMAP-28: Organ Mapping Antibody Panel (OMAP) for Multiplexed Antibody-Based Imaging of Heart with CODEX,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Kyung Jin Ahn; Kai Tan,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-4184-482X; 0000-0002-9104-5567,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Liz McDonough; Andrea Radtke; Diane Saunders; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-7524-8260; 0000-0003-4379-8967; 0000-0002-8849-6746; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2025",,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,'Y' tally: 5,,,
omap_id,uniprot_accession_number,HGNC_ID,target_symbol,host,isotype,clonality,clone_id,vendor,catalog_number,lot_number,recombinant,concentration_value,dilution_factor,conjugate,rrid,method,tissue_preservation,cycle_number,fluorescent_reporter,protocol_doi,author_orcids,core_panel,rationale,organ,organ_uberon
OMAP-28,P07585 ,HGNC:2705,DCN,Rabbit,IgG,Monoclonal,EPR24097-105,Abcam,ab277643,1001201-3,Y,,200,Oligonucleotide,AB_2915948,CODEX,FFPE,4,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,"Marker for fibroblast in combination with VIM, GSN and DCLK1.",Heart,UBERON_0000948
OMAP-28,Q9H5I5 ,HGNC:26270,PIEZO2,Rabbit,IgG,Polyclonal,,Novus Biologicals,NBP1-78624,D154472,N,,200,Oligonucleotide,AB_11005294,CODEX,FFPE,4,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker expressed in some endothelial cells. Used as a marker for lymphatic andothelium when coexpressed with LYVE1.,Heart,UBERON_0000948
OMAP-28,P08670 ,HGNC:12692,VIM,Mouse,IgG1,Monoclonal,RV202,Novus Biologicals,NBP1-97672,17770,N,,200,Oligonucleotide,AB_2915945,CODEX,FFPE,5,AF750,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,"Marker expressed in mesenchymal cells used as a marker for fibroblast in combination with DCN, GSN and DCLK1.",Heart,UBERON_0000948
OMAP-28,Q9Y5Y7,HGNC:14687,LYVE1,Rabbit,IgG,Monoclonal,EPR21857,Abcam,ab232935,1028550-2,Y,,200,Oligonucleotide,AB_2889891,CODEX,FFPE,5,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for lymphatic endothelium.,Heart,UBERON_0000948
OMAP-28,P08575 ,HGNC:9666,PTPRC,Rabbit,IgG,Monoclonal,D9M8I,Akoya Biosciences,4250099,1000000080,Y,,50,Oligonucleotide,AB_3662765,CODEX,FFPE,5,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",Y,Marker for pan immune cell.,Heart,UBERON_0000948
OMAP-28,P11388 ,HGNC:11989,TOP2A,Mouse,IgG2b,Monoclonal,OTI2A9,Novus Biologicals,NBP2-74558,W001,N,,200,Oligonucleotide,AB_2915967,CODEX,FFPE,6,AF750,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for proliferating cell.,Heart,UBERON_0000948
OMAP-28,P01732,HGNC:1706,CD8A,Mouse,IgG1,Monoclonal,C8/144B,Akoya Biosciences,4250012,1000000081,N,,50,Oligonucleotide,AB_2915960,CODEX,FFPE,6,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for cytotoxic T cell,Heart,UBERON_0000948
OMAP-28,Q13421 ,HGNC:7371,MSLN,Mouse,IgG2b,Monoclonal,MSLN/2131,Abcam,ab237817,1081033-1,N,,200,Oligonucleotide,AB_2915968,CODEX,FFPE,6,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for mesothelial cells of the epicardium.,Heart,UBERON_0000948
OMAP-28,P45379 ,HGNC:11949,TNNT2,Rabbit,IgG,Monoclonal,EPR3695,Abcam,ab247526,GR3310069-1,Y,,200,Oligonucleotide,AB_2915964,CODEX,FFPE,7,AF750,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for cardiomyocyte both atrial and ventricular.,Heart,UBERON_0000948
OMAP-28,P62736 ,HGNC:130,ACTA2,Rabbit,IgG,Polyclonal,,Abcam,ab5694,1038192-7,N,,200,Oligonucleotide,AB_2223021,CODEX,FFPE,7,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for vascular smooth muscle of  coronary arteries and veins.,Heart,UBERON_0000948
OMAP-28,P07766,HGNC:1674,CD3E,Rabbit,IgG,Monoclonal,EP449E,Akoya Biosciences,4550125,B403521,Y,,50,Oligonucleotide,AB_3094503,CODEX,FFPE,7,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for T cell.,Heart,UBERON_0000948
OMAP-28,Q8WZ42 ,HGNC:12403,TTN,Rabbit,IgG,Monoclonal,EPR24455-21,Abcam,ab284862,1074091-2,Y,,200,Oligonucleotide,AB_2915962,CODEX,FFPE,8,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,"Marker for cardiomyocyte, both atrial and ventricular.",Heart,UBERON_0000948
OMAP-28,P08571 ,HGNC:1628,CD14,Rabbit,IgG,Monoclonal,SP192,Abcam,ab230903,1068219-2,Y,,200,Oligonucleotide,AB_2889378,CODEX,FFPE,8,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for macrophage but also express in monocytes.,Heart,UBERON_0000948
OMAP-28,P60201 ,HGNC:9086,PLP1,Rabbit,IgG,Monoclonal,EPR23504-106,Abcam,ab275751,GR3359878-3,Y,,200,Oligonucleotide,AB_2915963,CODEX,FFPE,9,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",Y,Marker for Neuronal cell.,Heart,UBERON_0000948
OMAP-28,P06396,HGNC:4620,GSN,Rabbit,IgG,Monoclonal,D9W8Y,Cell Signaling Technology,57376SF,2,Y,,200,Oligonucleotide,AB_3676224,CODEX,FFPE,9,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,"Marker for fibroblast in combination with DCN, VIM and DCLK1.",Heart,UBERON_0000948
OMAP-28,P33151,HGNC:1764,CDH5,Mouse,IgG1,Monoclonal,16B1,Thermo Fisher Scientific,14-1449-82,2727340,N,,200,Oligonucleotide,AB_467495,CODEX,FFPE,10,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for endothelium. Expressed in coronary arteries and veins. ,Heart,UBERON_0000948
OMAP-28,O15075,HGNC:2700,DCLK1,Rabbit,IgG,Monoclonal,D2U3L,Cell Signaling Technology,10208SF,1,Y,,200,Oligonucleotide,AB_3676225,CODEX,FFPE,10,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,"Marker for fibroblast in combination with DCN, GSN and VIM.",Heart,UBERON_0000948
OMAP-28,P35749 ,HGNC:7569,MYH11,Rabbit,IgG,Monoclonal,EPR5336(B),Abcam,ab240069,1014866-1,Y,,200,Oligonucleotide,AB_2915966,CODEX,FFPE,11,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",Y,Marker for vascular smooth muscle of  coronary arteries and veins..,Heart,UBERON_0000948
OMAP-28,Q9Y3Q4,HGNC:16882,HCN4,Rat,IgG1,Monoclonal,SHG 1E5,Santa Cruz Biotechnology,sc-58622,L1422,N,,200,Oligonucleotide,AB_2248531,CODEX,FFPE,11,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,"Marker for cardiac pacemaker cell of sinoatrial node
.",Heart,UBERON_0000948
OMAP-28,Q99593,HGNC:11604,TBX5,Rabbit,IgG,Polyclonal,,Thermo Fisher Scientific,42-6500,RA231623,N,,200,Oligonucleotide,AB_2533533,CODEX,FFPE,12,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for sinoatrial/atrial ventricular node.,Heart,UBERON_0000948
OMAP-28,O60741,HGNC:4845,HCN1,Mouse,IgG1 kappa,Monoclonal,N70/28,BioLegend,601052,B349038,Y,,200,Oligonucleotide,AB_2904439,CODEX,FFPE,12,AF647,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for sinoatrial node.,Heart,UBERON_0000948
OMAP-28,P46013 ,HGNC:7107,MKI67,Mouse,IgG1 kappa,Monoclonal,B56,Akoya Biosciences,4250019,1000000174,N,,50,Oligonucleotide,AB_2895046,CODEX,FFPE,13,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for proliferating cell.,Heart,UBERON_0000948
OMAP-28,P49327 ,HGNC:3594,FASN,Mouse,IgG1 kappa,Monoclonal,3F2-1F3,Novus Biologicals,H00002194-M01,LA281-S2,N,,200,Oligonucleotide,AB_538725,CODEX,FFPE,14,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for adipocyte.,Heart,UBERON_0000948
OMAP-28,P13591 ,HGNC:7656,NCAM1,Rabbit,IgG1,Monoclonal,MRQ-42,Cell Marque,156R,Q3932440,Y,,200,Oligonucleotide,AB_3082973,CODEX,FFPE,15,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for neuronal cell.,Heart,UBERON_0000948
OMAP-28,P05023 ,HGNC:799,ATP1A1,Rabbit,IgG,Monoclonal,EP1845Y,Abcam,ab167390,1071838-1,Y,,200,Oligonucleotide,AB_2890241,CODEX,FFPE,16,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker used for segmentation (cell membrane).,Heart,UBERON_0000948
OMAP-28,Q9UM47,HGNC:7883,NOTCH3,Rabbit,IgG,Polyclonal,,Abcam,ab23426,1059086-4,N,,200,Oligonucleotide,AB_776841,CODEX,FFPE,17,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for prericyte.,Heart,UBERON_0000948
OMAP-28,Q86YL7,HGNC:29602,PDPN,Rat,IgG2a,Monoclonal,NC-08,Akoya Biosciences,4250094,B392988,N,,50,Oligonucleotide,AB_3082979,CODEX,FFPE,18,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for lymphatic endothelium.,Heart,UBERON_0000948
OMAP-28,Q12884 ,HGNC:3590,FAP,Rabbit,IgG,Monoclonal,EPR20021,Abcam,ab271976,GR3213824-8,Y,,200,Oligonucleotide,AB_3676372,CODEX,FFPE,19,Atto550,https://doi.org/10.17504/protocols.io.5jyl8pzodg2w/v2,"0000-0002-4184-482X, 0000-0002-9104-5567",N,Marker for diseased heart and fibroblast.,Heart,UBERON_0000948
