node_name,OntologyID,label
VHF_brachiocephalic_artery_a,UBERON:0001529,brachiocephalic artery
VHF_cardiac_arteries,,
VHF_left_anterior_descending_artery,fma:fma8636,Anterior descending branch of left pulmonary artery
VHF_left_circumflex_artery,UBERON:0035422,circumflex branch of left coronary artery
VHF_diagonal_branch_of_left_anterior_descending_artery,fma:fma3860,Diagonal branch of anterior descending branch of left coronary artery
VHF_left_coronary_artery,UBERON:0001626,left coronary artery
VHF_left_marginal_branch,fma:fma3902,Left marginal artery
VHF_left_posterior_descending_branch_of_circumflex_branch_of_left_coronary_artery,fma:fma322904,left posterior descending branch of circumflex branch of left coronary artery
VHF_posterior_left_ventricular_branch,fma:fma13905,Posterior ventricular branch of circumflex coronary artery
VHF_right_coronary_artery,UBERON:0001625,right coronary artery
VHF_right_marginal_artery,fma:fma3818,marginal branch of right coronary artery
VHF_vein,UBERON:0001638,vein
VHF_inferior_mesenteric_vein,UBERON:0001182,superior mesenteric artery
VHF_median_sacral_vein,UBERON:0006687,median sacral vein
VHF_hepatic_portal_vein,UBERON:0001639,hepatic portal vein
VHF_splenic_vein,UBERON:0003713,splenic vein
VHF_superior_mesenteric_vein,UBERON:0001138,superior mesenteric vein
VHF_superior_rectal_vein,UBERON:0035040,superior rectal artery
VHF_common_iliac_vein,UBERON:0001139,common iliac vein
VHF_left_common_iliac_vein,fma:fma:21388,Left common iliac vein
VHF_right_common_iliac_vein,fma:fma:21387,Right common iliac vein
VHF_cardiac_vein,UBERON:0004148,cardiac vein
VHF_coronary_sinus,UBERON:0005438,coronary sinus
VHF_great_cardiac_vein,UBERON:0006958,great vein of heart
VHF_middle_cardiac_vein,UBERON:0009687,middle cardiac vein
VHF_oblique_vein_of_left_atrium,fma:fma:4715,Oblique vein of left atrium
VHF_left_marginal_vein,fma:fma:4708,left marginal vein
VHF_posterior_vein_of_left_ventricle,fma:fma:4712,Posterior vein of left ventricle
VHF_anterior_cardiac_vein,fma:fma:76767,Anterior cardiac vein
VHF_small_cardiac_vein,UBERON:0035374,small cardiac vein
VHF_colic_veins,,
VHF_ileocolic_vein,UBERON:0001219,ileocolic vein
VHF_left_colic_vein,fma:fma:15394,Left colic vein
VHF_middle_colic_vein,UBERON:0001218,middle colic vein
VHF_right_colic_vein,fma:fma:15407,Right colic vein
VHF_inferior_rectal_vein,fma:fma:21242,Inferior rectal vein
VHF_inferior_rectal_vein_L,fma:fma:21242,Inferior rectal vein
VHF_inferior_rectal_vein_R,fma:fma:21242,Inferior rectal vein
VHF_internal_iliac_vein,UBERON:0001317,internal iliac vein
VHF_internal_iliac_vein_L,UBERON:0001317,internal iliac vein
VHF_internal_iliac_vein_R,UBERON:0001317,internal iliac vein
VHF_internal_pudendal_vein,UBERON:0018252,internal pudendal vein
VHF_internal_pudendal_vein_L,UBERON:0018252,internal pudendal vein
VHF_internal_pudendal_vein_R,UBERON:0018252,internal pudendal vein
VHF_pulmonary_vein,UBERON:0002016,pulmonary vein
VHF_pulmonary_vein_L_sup,fma:fma:49916,left superior pulmonary vein
VHF_pulmonary_vein_R_inf,fma:fma:49913,left inferior pulmonary vein
VHF_pulmonary_vein_R_sup,fma:fma:49914,right superior pulmonary vein
VHF_pulmonary_vein_L_inf,fma:fma:49911,right inferior pulmonary vein
VHF_renal_vein,UBERON:0001140,renal vein
VHF_left_renal_vein,UBERON:0001142,left renal vein
VHF_right_renal_vein,UBERON:0001141,right renal vein
VHF_middle_rectal_vein,fma:fma18893,Middle rectal vein
VHF_middle_rectal_vein_L,fma:fma18895,Left middle rectal vein
VHF_middle_rectal_vein_R,fma:fma18894,Right middle rectal vein
VHF_sigmoid_vein,fma:fma15395,sigmoid vein
VHF_sigmoid_vein_a,fma:fma:15395,sigmoid vein
VHF_sigmoid_vein_c,fma:fma:15395,sigmoid vein
VHF_sigmoid_vein_b,fma:fma:15395,sigmoid vein
VHF_vena_cava,UBERON:0004087,vena cava
VHF_superior_vena_cava,fma:fma:4720,superior vena cava
VHF_inferior_vena_cava,fma:fma:10951,inferior vena cava
VHF_inferior_vena_cava_a,fma:fma:10951,inferior vena cava
VHF_inferior_vena_cava_b,fma:fma:10951,inferior vena cava
VHF_inferior_pancreaticoduodenal_vein,fma:fma0329299,Inferior pancreaticoduodenal vein
